,,,,,,,,,DGKG,,,,,,,,,,,NFKB1,,SHC3,PDGFRA,PDGFRB,PRKCE,PDE3A,ROCK2,,,,,,SPHK2,GRM1,,,,,,,,,RAB22A,,,IKBKB,,,,,,CCNB3,,CACNA1D,,TBL1XR1,,,PRKCZ,,HDAC4,MOB1B,SHC4,,,,CLDN2,,,,F2RL3,,,,,,,,,,,,,,,,,,PLA2G4C,,,,,,,,PPP1R12B,,,,,,,,,,NCOA1,,CACNA1F,,,,,,,,,,CACNA1H,,,,,,,,,,,,,PIK3CA,RB1CC1,NDUFS2,,,,,,MYH14,ELMO2,MAP2K3,ELMO1,,,,,,,,RAC1,LAMA2,TGFB2,CALM1,ZNF658,NCOR2,CUL4B,ABL1,KDM6A,MAPK1,SLC7A1,UGT2B4,,,,,,,,,,,,,,,,AXIN2,,,,,,,,STAT3,
,,,,,,,,,DGKH,,,,,,,,,,,NFKB2,,PLCG2,PDGFRB,PHKA1,PRKG1,PDE3B,ELMO1,,,,,,AGPAT3,GRM2,,,,,,,,,EPS15L1,,,IL2RG,,,,,,CCND2,,CACNA1F,,FZD3,,,MAPK1,,,,MET,,,,CLDN1,,,,ARHGEF1,,,,,,,,,,,,,,,,,,DLGAP1,,,,,,,,NRAS,,,,,,,,,,HDAC3,,CACNA1S,,,,,,,,,,CACNA1G,,,,,,,,,,,,,PIK3CB,,NEFM,,,,,,CASP1,MAP3K7,VPS18,,,,,,,,,RAF1,LAMA3,TGFB3,CASP8,ZNF337,IKBKE,CUL4A,RASGRP3,WT1,PTCH1,BMPR2,UGT2B7,,,,,,,,,,,,,,,,FZD1,,,,,,,,MAP3K7,
,,,,,,,,,DBH,,,,,,,,,,,NRAS,,PLD1,RAPGEF6,PHKA2,PRKG2,PDE4A,,,,,,,AGPAT4,GRM3,,,,,,,,,SNX6,,,IL3RA,,,,,,BTRC,,CACNA1S,,CAMK2A,,,PARD3,,,,MYLK,,,,CD1A,,,,MYLK3,,,,,,,,,,,,,,,,,,,,,,,,,,PAK1,,,,,,,,,,KAT2B,,CACNA2D1,,,,,,,,,,CCNE1,,,,,,,,,,,,,PIK3CD,,NEFH,,,,,,CASP7,TLN1,BAK1,,,,,,,,,RB1,LAMA4,TGFBR1,PIK3R3,ZNF285,,CUL1,APPL1,ZBTB16,PTK2,SOX4,VEGFA,,,,,,,,,,,,,,,,FZD4,,,,,,,,TLR2,
,,,,,,,,,DBT,,,,,,,,,,,NTRK1,,PLD2,PFN2,PHKB,MAPK1,PDE4B,,,,,,,PTGFR,GRM4,,,,,,,,,RAB5A,,,IL4R,,,,,,CCNE1,,CACNA2D1,,CAMK2B,,,DPYSL5,,,,PPP1R12A,,,,CD1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PAK2,,,,,,,,,,PLCZ1,,CACNB1,,,,,,,,,,ASH2L,,,,,,,,,,,,,PIK3R1,,NFKB1,,,,,,CASP8,TLR4,NLRC4,,,,,,,,,GNB4,LAMA5,TGFBR2,IKBKE,EIF2AK1,,PIK3R3,GLI1,ZBTB17,PTPN6,BRCA1,CACNA1A,,,,,,,,,,,,,,,,FZD6,,,,,,,,TLR4,
,,,,,,,,,DCT,,,,,,,,,,,NTRK2,,PRKACB,PIK3CA,PLCB2,RAF1,PDE4C,,,,,,,PTPN11,GRM5,,,,,,,,,RAB5B,,,IL6R,,,,,,CCNE2,,CACNB1,,CAMK2D,,,RGMA,,,,PPP1R12B,,,,CD1D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PAK3,,,,,,,,,,MED30,,CACNB2,,,,,,,,,,USP8,,,,,,,,,,,,,PIK3R2,,NOS1,,,,,,NCK2,TLR5,RAB5A,,,,,,,,,CCND1,LAMB1,TLN1,,ZNF544,,TRIM5,GLI2,PAX8,PTPN11,ST14,CACNA1B,,,,,,,,,,,,,,,,FZD7,,,,,,,,TP53,
,,,,,,,,,DDC,,,,,,,,,,,PAK1,,EXOC2,PIK3CB,PLCB3,ROCK1,PDE4D,,,,,,,RAF1,GRM6,,,,,,,,,SMAP1,,,IL7R,,,,,,,,CACNB2,,CAMK2G,,,PTCH1,,,,PAK1,,,,CD1E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ARHGEF4,,,,,,,,,,MED14,,CACNB3,,,,,,,,,,CCNE2,,,,,,,,,,,,,PLCB2,,NOS2,,,,,,RIPK1,TP53,RAB5B,,,,,,,,,RELA,LAMB2,TP53,,ZNF547,,CCNB3,GLI3,NR4A3,PXN,STAT3,CACNA1D,,,,,,,,,,,,,,,,PIK3R3,,,,,,,,HSP90B1,
,,,,,,,,,GALNTL5,,,,,,,,,,,PAK2,,PRKCA,PIK3CD,PLCB4,BDKRB2,GHRL,,,,,,,RALA,GRM7,,,,,,,,,ARAP3,,,INSR,,,,,,,,CACNB3,,VANGL1,,,PTK2,,,,PAK2,,,,ARHGEF2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PDGFB,,,,,,,,,,MED17,,CACNB4,,,,,,,,,,,,,,,,,,,,,,,PLCB3,,ATP2A1,,,,,,TNFSF10,C3,RAC1,,,,,,,,,ROCK1,LAMB3,VDAC3,,ZNF283,,RIPK1,EML4,HMGA2,RAC1,ZEB1,CACNA1F,,,,,,,,,,,,,,,,ACTL6A,,,,,,,,TRAF3,
,,,,,,,,,IDO2,,,,,,,,,,,ECSIT,,PRKCB,PIK3R1,PLCD1,CREB3L2,PIK3CA,,,,,,,RALB,GRM8,,,,,,,,,SH3GL2,,,ITGA6,,,,,,,,CACNB4,,AXIN1,,,SRGAP1,,,,PAK3,,,,TJAP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PDGFRA,,,,,,,,,,NCOR1,,CALM1,,,,,,,,,,,,,,,,,,,,,,,PLCB4,,ATP2A2,,,,,,WASF1,TRAF6,RAF1,,,,,,,,,RPS6KB1,LAMC1,XPO1,,ZNF615,,AP1G2,GNA12,DOT1L,RAF1,TGFB2,CACNA1S,,,,,,,,,,,,,,,,,,,,,,,,TRAF6,
,,,,,,,,,DHCR24,,,,,,,,,,,TAOK3,,PRKCG,PIK3R2,PLCG1,SLC8A1,PIK3CB,,,,,,,RALGDS,HCRTR2,,,,,,,,,SH3GL3,,,IRS1,,,,,,,,CALM1,,AXIN2,,,SEMA6A,,,,PDGFB,,,,TJP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PDGFRB,,,,,,,,,,MED24,,CAMK4,,,,,,,,,,,,,,,,,,,,,,,PPID,,ATP2A3,,,,,,WASL,UBE2D3,RALA,,,,,,,,,CXCL12,LAMC2,CALR,,ZNF841,,AP1M1,GNAI3,SUPT3H,CCND1,THBS1,EPHX3,,,,,,,,,,,,,,,,,,,,,,,,VAV1,
,,,,,,,,,DLST,,,,,,,,,,,PDGFB,,MAPK1,PLCB2,PLCG2,SLC8A3,PIK3CD,,,,,,,SHC1,HRH1,,,,,,,,,SMURF2,,,ITGA1,,,,,,,,CAMK2A,,FZD1,,,LRRC4C,,,,PDGFRA,,,,ROCK2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PFN2,,,,,,,,,,TBC1D4,,CAMK2A,,,,,,,,,,,,,,,,,,,,,,,ATG2B,,NRAS,,,,,,CLDN10,UBE2V1,RELA,,,,,,,,,CREB3L2,MX2,TRRAP,,ZNF763,,BTRC,GNAQ,SLC45A3,RDX,TIMP3,PIK3R3,,,,,,,,,,,,,,,,,,,,,,,,VAV2,
,,,,,,,,,SARDH,,,,,,,,,,,PDGFRA,,MAPK9,PLCB3,TPCN1,SRF,PIK3R1,,,,,,,SYK,HTR1A,,,,,,,,,SNX2,,,ITGA2,,,,,,,,CAMK2B,,FZD4,,,PTPN11,,,,PDGFRB,,,,RAPGEF2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIK3CA,,,,,,,,,,MED12,,CAMK2B,,,,,,,,,,,,,,,,,,,,,,,PPP3CA,,NOX4,,,,,,CLDN2,VCL,EXOC4,,,,,,,,,SP1,ATM,TLN2,,ZFP82,,CD4,GNAS,RUNX2,HPSE2,TNR,PAQR8,,,,,,,,,,,,,,,,,,,,,,,,VCAM1,
,,,,,,,,,AGL,,,,,,,,,,,PDGFRB,,MAPK10,PLCB4,MCOLN3,TRPC6,PIK3R2,,,,,,,TSC1,HTR1E,,,,,,,,,TFRC,,,ITGA2B,,,,,,,,CAMK2D,,FZD6,,,RAC1,,,,PDPK1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIK3CB,,,,,,,,,,,,CAMK2D,,,,,,,,,,,,,,,,,,,,,,,PPP3CB,,PIK3C3,,,,,,CLDN1,HKDC1,S100A10,,,,,,,,,STAT3,NFKB1,MAD1L1,,ZNF619,,,GNG7,RUNX1,ROCK1,TP53,TNFSF11,,,,,,,,,,,,,,,,,,,,,,,,VLDLR,
,,,,,,,,,DNMT1,,,,,,,,,,,NLK,,PDGFC,PLCG1,PPP3CA,VDAC3,PLD1,,,,,,,TSC2,HTR1F,,,,,,,,,TGFBR1,,,ITGA3,,,,,,,,CAMK2G,,FZD7,,,RAF1,,,,PIK3CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIK3CD,,,,,,,,,,,,CAMK2G,,,,,,,,,,,,,,,,,,,,,,,PPP3CC,,PLCB2,,,,,,ARHGEF1,CAPN1,ELMO2,,,,,,,,,TP53,NFX1,PIK3R3,,ZNF621,,,LAMA1,RUNX1T1,RPS6KB1,VEGFA,CREB5,,,,,,,,,,,,,,,,,,,,,,,,CALM1,
,,,,,,,,,DNMT3A,,,,,,,,,,,PLA2G4A,,RALGAPB,ENAH,PPP3CB,CACNA1D,PLD2,,,,,,,PDGFD,HTR2A,,,,,,,,,TGFBR2,,,ITGA4,,,,,,,,RPS6KA5,,ZNRF3,,,RASA1,,,,PIK3CB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIK3R1,,,,,,,,,,,,MYLK2,,,,,,,,,,,,,,,,,,,,,,,SLC39A9,,PLCB3,,,,,,ARHGEF2,CAPN2,MAP2K4,,,,,,,,,TSC1,NOTCH1,NRP1,,ZNF454,,,LPAR4,PROM1,SDC2,FZD3,IKBKE,,,,,,,,,,,,,,,,,,,,,,,,CAMK2A,
,,,,,,,,,DNMT3B,,,,,,,,,,,PPM1A,,RALGAPA2,PRKCA,PPP3CC,CACNA1F,PPARA,,,,,,,PIP5K1A,HTR2C,,,,,,,,,TRAF6,,,ITGA5,,,,,,,,CACNA2D2,,CUL1,,,NTN4,,,,PIK3CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIK3R2,,,,,,,,,,,,PLA2G4C,,,,,,,,,,,,,,,,,,,,,,,AMBRA1,,PLCB4,,,,,,CYTH3,CAST,ACBD3,,,,,,,,,TSC2,NOTCH2,KAT2B,,TBK1,,,CTNNA3,PER2,SLC9A1,HMGA2,CDC25A,,,,,,,,,,,,,,,,,,,,,,,,CAMK2B,
,,,,,,,,,DPYD,,,,,,,,,,,PPM1B,,PTPN11,PRKCB,PRKACB,CACNA1S,CNGB3,,,,,,,PIP5K1B,HTR4,,,,,,,,,AGAP5,,,ITGA7,,,,,,,,,,RSPO3,,,RGS3,,,,PIK3R1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SSH1,,,,,,,,,,,,MYLK3,,,,,,,,,,,,,,,,,,,,,,,MAPK1,,ZFYVE1,,,,,,ROCK2,CASP1,KLC2,,,,,,,,,VEGFA,NOTCH3,CDC16,,PDIA3,,,MSH6,BAIAP3,STAT3,RECK,,,,,,,,,,,,,,,,,,,,,,,,,CAMK2D,
,,,,,,,,,EHHADH,,,,,,,,,,,PPP3CA,,RAB5A,PRKCG,PRKCA,CALM1,PPP1CB,,,,,,,PIK3R3,HTR5A,,,,,,,,,WIPF1,,,ITGA9,,,,,,,,,,LGR5,,,ROBO1,,,,PIK3R2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PPP1R12C,,,,,,,,,,,,CACNA2D2,,,,,,,,,,,,,,,,,,,,,,,MAPK9,,PLCG1,,,,,,SEC24C,TLN2,VPS33A,,,,,,,,,CALM1,NRAS,CCND2,,HCFC2,,,HGF,CCND2,TFAP4,PIK3R3,,,,,,,,,,,,,,,,,,,,,,,,,CAMK2G,
,,,,,,,,,ACSF3,,,,,,,,,,,PPP3CB,,RAB5B,PRKCI,PRKCB,IRS4,PRKACB,,,,,,,DGKZ,HTR7,,,,,,,,,RAB11FIP1,,,ITGAV,,,,,,,,,,CCND2,,,ROBO2,,,,SHC3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PPP1CB,,,,,,,,,,,,ROCK2,,,,,,,,,,,,,,,,,,,,,,,MAPK10,,PPID,,,,,,ARHGEF11,CUL1,MAP3K7,,,,,,,,,CALR,ATP6V0A4,CCNE1,,HCFC1,,,HIF1A,CCNT1,TGFB2,SLC45A3,,,,,,,,,,,,,,,,,,,,,,,,,CASP1,
,,,,,,,,,PIKFYVE,,,,,,,,,,,PPP3CC,,RAC1,PRKD1,PRKCG,MYLK2,ADCY10,,,,,,,PLA2G4C,RXFP4,,,,,,,,,STAM,,,ITGB1,,,,,,,,,,BTRC,,,ROCK1,,,,PPP1R12C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENAH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EIF2AK2,,ATG2B,,,,,,SEC24D,PLCD4,TCF7,,,,,,,,,CASP8,PDGFRB,CCNE2,,ZNF354C,,,APAF1,CCNT2,THBS1,TP63,,,,,,,,,,,,,,,,,,,,,,,,,CASP7,
,,,,,,,,,ALAS2,,,,,,,,,,,PRKACB,,RAF1,PRKCZ,PDGFC,PDE5A,MAPK1,,,,,,,DGKI,KNG1,,,,,,,,,CLTCL1,,,ITGB3,,,,,,,,,,ROCK2,,,CXCL12,,,,PPP1CB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAPK1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PSMA2,,PPP3CA,,,,,,,PIK3R3,TCF7L2,,,,,,,,,PIK3R3,ATP6V1H,BUB3,,APAF1,,,APC,NCOR1,TIAM1,IRS2,,,,,,,,,,,,,,,,,,,,,,,,,CASP8,
,,,,,,,,,MECOM,,,,,,,,,,,PRKCA,,RALA,MAPK1,SPHK2,IRS2,MAPK9,,,,,,,CYTH3,NPSR1,,,,,,,,,CAPZA1,,,ITGB4,,,,,,,,,,,,,LRRC4,,,,PRKCA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PDGFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PSMB4,,PPP3CB,,,,,,,ACTN1,TLR2,,,,,,,,,RIPK1,ATP6V1A,CD4,,ZNF181,,,HES1,,TIMP3,CCND2,,,,,,,,,,,,,,,,,,,,,,,,,PIK3R3,
,,,,,,,,,EXT1,,,,,,,,,,,PRKCB,,RALB,PDGFC,CAMK1D,MYLK3,MAPK10,,,,,,,,LEPR,,,,,,,,,CAPZA2,,,ITGB5,,,,,,,,,,,,,SEMA4A,,,,PRKCB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PTK2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PSMC2,,PPP3CC,,,,,,,RIPK1,TLR4,,,,,,,,,ARHGEF1,ATP6V1B1,CREB5,,ZNF680,,,XIAP,,TLR2,CCNE1,,,,,,,,,,,,,,,,,,,,,,,,,TNFSF10,
,,,,,,,,,EXT2,,,,,,,,,,,CACNA2D3,,RALGDS,MAP2K3,MCOLN1,ROCK2,PTCH1,,,,,,,,LHCGR,,,,,,,,,ITCH,,,ITGB8,,,,,,,,,,,,,ROBO3,,,,PRKCG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PXN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PSMD1,,DNAH3,,,,,,,WASF1,TLR5,,,,,,,,,ROCK2,ATP6V1B2,ESPL1,,ZNF850,,,HSP90AB1,,TLR4,CCNG1,,,,,,,,,,,,,,,,,,,,,,,,,ARHGEF1,
,,,,,,,,,EXTL1,,,,,,,,,,,PRKCG,,RASA1,PARD3,PTGER1,GTF2IRD1,PTGER3,,,,,,,,MC1R,,,,,,,,,PIP5K1A,,,JAK1,,,,,,,,,,,,,BMP7,,,,MAPK1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RAC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PSMD2,,AMBRA1,,,,,,,BTRC,HSP90B1,,,,,,,,,CREB5,PIK3CA,,,ZNF404,,,IGF1,,TP53,CCNE2,,,,,,,,,,,,,,,,,,,,,,,,,EIF2AK3,
,,,,,,,,,EXTL2,,,,,,,,,,,MAPK1,,RASA2,SIPA1L2,PTGER3,,RAC1,,,,,,,,MC4R,,,,,,,,,PIP5K1B,,,JAK2,,,,,,,,,,,,,SLIT1,,,,MAPK9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RAF1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PSMD4,,MFN1,,,,,,,WASL,TRAF6,,,,,,,,,,PIK3CB,,,ZNF677,,,IGF1R,,VAV1,RPS6KA5,,,,,,,,,,,,,,,,,,,,,,,,,ROCK2,
,,,,,,,,,EXTL3,,,,,,,,,,,MAPK9,,RASGRF1,RAC1,PTGFR,,RAF1,,,,,,,,MC5R,,,,,,,,,EEA1,,,JAK3,,,,,,,,,,,,,SLIT3,,,,MAPK10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RDX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RTN4,,PRKCA,,,,,,,PLCZ1,TUBA4A,,,,,,,,,,PIK3CD,,,ZNF860,,,IKBKB,,VAV2,KIF23,,,,,,,,,,,,,,,,,,,,,,,,,CD36,
,,,,,,,,,EZH1,,,,,,,,,,,MAPK10,,RASGRF2,RAF1,STIM2,,RELA,,,,,,,,NPY1R,,,,,,,,,PSD2,,,KDR,,,,,,,,,,,,,BMPR2,,,,PDGFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ROCK1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PSMD11,,PRKCB,,,,,,,ARHGEF2,TUBA3C,,,,,,,,,,PIK3R1,,,ZNF879,,,IL2RG,,VEGFA,HDAC4,,,,,,,,,,,,,,,,,,,,,,,,,ABCG1,
,,,,,,,,,EZH2,,,,,,,,,,,PDGFC,,GNB4,RALA,RET,,ROCK1,,,,,,,,NPY2R,,,,,,,,,RAB11FIP4,,,KIT,,,,,,,,,,,,,TRPC1,,,,RELN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BDKRB2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PSMD12,,PRKCG,,,,,,,RPS6KA5,AHNAK,,,,,,,,,,PIK3R2,,,ZNF81,,,IL3RA,,WNT5A,ZEB2,,,,,,,,,,,,,,,,,,,,,,,,,IKBKE,
,,,,,,,,,ACSL1,,,,,,,,,,,MAP2K3,,RELA,RALB,BDKRB2,,RYR2,,,,,,,,NPY5R,,,,,,,,,PARD6B,,,KRAS,,,,,,,,,,,,,TRPC3,,,,PTK2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CXCL12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SLC39A10,,MAPK1,,,,,,,CYTH3,FYCO1,,,,,,,,,,PKM,,,ZNF429,,,IL4R,,WNT2B,CDC25A,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,ACSL3,,,,,,,,,,,TAOK1,,BCL2L1,RALGDS,RYR1,,BDNF,,,,,,,,OPRK1,,,,,,,,,CAV1,,,LAMA2,,,,,,,,,,,,,TRPC4,,,,PXN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SLC9A1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PTGS2,,MAPK9,,,,,,,ROCK2,DYNC2H1,,,,,,,,,,ATR,,,IKBKB,,,IL5RA,,FZD5,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,ACSL4,,,,,,,,,,,PTPRR,,BDNF,ARAP3,RYR2,,HHIP,,,,,,,,OPRM1,,,,,,,,,CBL,,,LAMA3,,,,,,,,,,,,,TRPC5,,,,RAC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TIAM1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RAF1,,MAPK10,,,,,,,ELMO1,CASP1,,,,,,,,,,PPP2CA,,,IRAK1,,,IL6R,,FZD3,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,ALDH1B1,,,,,,,,,,,MAP4K2,,SHC1,TEK,RYR3,,ARAP3,,,,,,,,P2RY1,,,,,,,,,CBLB,,,LAMA4,,,,,,,,,,,,,TRPC6,,,,RAF1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VAV1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RELA,,MAP2K3,,,,,,,,CASP5,,,,,,,,,,PPP2R1A,,,ITGA5,,,IL6ST,,CAMK2A,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FASN,,,,,,,,,,,RAC1,,RASAL3,THBS1,SLC8A1,,CREB3L2,,,,,,,,P2RY4,,,,,,,,,SNX4,,,LAMA5,,,,,,,,,,,,,WNT5A,,,,RASGRF1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VAV2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RYR3,,DNAH7,,,,,,,,CASP7,,,,,,,,,,PPP2R1B,,,ITGB3,,,IL7R,,CAMK2B,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,ALDH1A3,,,,,,,,,,,RAF1,,STK4,TIAM1,SLC8A3,,SLC9A1,,,,,,,,P2RY11,,,,,,,,,GBF1,,,LAMB1,,,,,,,,,,,,,FZD3,,,,CCND1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KLC2,,PSMA2,,,,,,,,CASP8,,,,,,,,,,PPP2R2A,,,JAK1,,,IL12RB1,,CAMK2D,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,AK9,,,,,,,,,,,RASA1,,TEK,TLN1,TACR1,,SOX9,,,,,,,,GHRL,,,,,,,,,ASAP2,,,LAMB2,,,,,,,,,,,,,SEMA6D,,,,ROCK1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MYH14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADAM17,,PSMB4,,,,,,,,STX10,,,,,,,,,,PPP2R2B,,,JAK2,,,IL12RB2,,CAMK2G,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FDPS,,,,,,,,,,,RASA2,,TIAM1,VAV1,TACR3,,SST,,,,,,,,PLG,,,,,,,,,WASL,,,LAMB3,,,,,,,,,,,,,CAMK2A,,,,TNN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PDGFD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TUBA4A,,PSMC2,,,,,,,,RIPK1,,,,,,,,,,PPP2R2C,,,ZNF699,,,IL13RA1,,FZD1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,ALDH9A1,,,,,,,,,,,RASGRF1,,VEGFA,VAV2,TRHR,,SSTR1,,,,,,,,S1PR5,,,,,,,,,USP8,,,LAMC1,,,,,,,,,,,,,CAMK2B,,,,SHC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIAPH3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TUBA3C,,PSMD1,,,,,,,,TNFSF10,,,,,,,,,,PPP2R3A,,,ZNF829,,,ITGA6,,FZD4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,FH,,,,,,,,,,,RASGRF2,,VEGFC,VEGFA,VDAC3,,TIAM1,,,,,,,,NPY4R,,,,,,,,,RABEP1,,,LAMC2,,,,,,,,,,,,,CAMK2D,,,,THBS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIP5K1A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UQCRFS1,,PSMD2,,,,,,,,WASL,,,,,,,,,,PPP2R5A,,,ZNF568,,,AR,,FZD6,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,CHSY1,,,,,,,,,,,CACNG7,,ZAP70,VEGFC,VEGFA,,TSHR,,,,,,,,GABRQ,,,,,,,,,HGS,,,MCL1,,,,,,,,,,,,,CAMK2G,,,,THBS2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIP5K1B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VDAC3,,PSMD4,,,,,,,,KLC4,,,,,,,,,,PPP2R5C,,,ZNF790,,,ITGA2,,FZD7,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,ENPP4,,,,,,,,,,,RELA,,CALM1,CALM1,VEGFC,,VAV1,,,,,,,,PRLR,,,,,,,,,CHMP7,,,MET,,,,,,,,,,,,,NCK2,,,,THBS3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIK3R3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WNT5A,,PSMD11,,,,,,,,CYTH3,,,,,,,,,,PPP2R5D,,,ZNF808,,,ITGA2B,,PIK3R3,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,INPP5F,,,,,,,,,,,RPS6KA2,,PDGFD,PDGFD,CACNA1A,,VAV2,,,,,,,,PARD3,,,,,,,,,CYTH3,,,KITLG,,,,,,,,,,,,,ABLIM2,,,,THBS4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ITGA10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WNT2B,,PSMD12,,,,,,,,ROCK2,,,,,,,,,,PPP2R5E,,,ZNF761,,,ITGA3,,CAV1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,SACM1L,,,,,,,,,,,RPS6KA3,,SHOC2,RASSF5,CACNA1B,,CACNA1D,,,,,,,,NMUR2,,,,,,,,,MVB12A,,,MYB,,,,,,,,,,,,,PARD6B,,,,TLN1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ITGA8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CACNA1D,,PTGS2,,,,,,,,GCC2,,,,,,,,,,MAML3,,,ZNF470,,,ITGAV,,CBL,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,SEPHS1,,,,,,,,,,,BDNF,,RASSF5,TLN2,CACNA1D,,CACNA1F,,,,,,,,PTGDR,,,,,,,,,ZFYVE9,,,MYC,,,,,,,,,,,,,PIK3R3,,,,TNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MYLK2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CACNA1F,,ALS2,,,,,,,,ELMO1,,,,,,,,,,PRKACB,,,ZNF749,,,ITGB1,,IQGAP1,,,,,,,,,,,,,,,,,,,,,,,,,,,
